sampling,dataset,model,split,identity,task,seed,status,error,n_features,n_classes,n_train,n_val,n_test,classes_missing_in_train,classes_missing_in_val,classes_missing_in_test,n_entities_train,n_entities_val,n_entities_test,best_epoch,epochs_run,val_macro_f1,runtime_sec,test_accuracy,test_macro_f1,test_weighted_f1,test_binary_f1,test_macro_precision,test_macro_recall,test_fpr,test_support_test,test_n_classes_present,test_macro_f1_learnable,test_n_classes_learnable,identity_semantics,n_nodes,test_unseen_node_share,shuffle_labels,val_uninformative,source_file
entity,NF-UNSW-NB15-v3,xgboost,random,keep,multiclass,1,ok,,52.0,10.0,595897.0,127692.0,127691.0,0.0,0.0,0.0,40.0,39.0,39.0,572.0,572.0,0.8177793848799944,116.7,0.9772106099881746,0.8075976309177951,0.9771837303822803,,0.800295505754753,0.8186976052644015,0.0,127691.0,10.0,0.8075976309177951,10.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,mlp,random,keep,multiclass,1,ok,,52.0,10.0,595897.0,127692.0,127691.0,0.0,0.0,0.0,40.0,39.0,39.0,26.0,37.0,0.5717027223289096,307.3,0.9482579038460032,0.5719199481494105,0.9507321721143044,,0.5496019016519426,0.6961152343581224,0.0006449354143249,127691.0,10.0,0.5719199481494105,10.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,transformer,random,keep,multiclass,1,ok,,52.0,10.0,595897.0,127692.0,127691.0,0.0,0.0,0.0,40.0,39.0,39.0,9.0,20.0,0.5635002895596847,344.5,0.9451723300780792,0.5658112255621301,0.9490436663855232,,0.5458121734236012,0.6892642231806425,0.0011240302935377,127691.0,10.0,0.5658112255621301,10.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,autoencoder,random,keep,multiclass,1,ok,,52.0,10.0,595897.0,127692.0,127691.0,0.0,0.0,0.0,40.0,39.0,39.0,11.0,22.0,0.5581340987290927,204.1,0.9442325614177975,0.5549824231839526,0.9471124067614074,,0.5322892999533357,0.659022614088747,0.0012253772872173,127691.0,10.0,0.5549824231839526,10.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,xgboost,random,drop,multiclass,1,ok,,48.0,10.0,595897.0,127692.0,127691.0,0.0,0.0,0.0,40.0,39.0,39.0,598.0,598.0,0.8022396537722823,122.8,0.9764509636544472,0.8002911498323808,0.9765068077622628,,0.7863473627604719,0.8199251911837948,2.764008918535444e-05,127691.0,10.0,0.8002911498323808,10.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,mlp,random,drop,multiclass,1,ok,,48.0,10.0,595897.0,127692.0,127691.0,0.0,0.0,0.0,40.0,39.0,39.0,18.0,29.0,0.5632706245039267,259.4,0.9471771698866795,0.5615255652744817,0.949138600111786,,0.5390773095201936,0.671891151496605,0.0012253772872173,127691.0,10.0,0.5615255652744817,10.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,transformer,random,drop,multiclass,1,ok,,48.0,10.0,595897.0,127692.0,127691.0,0.0,0.0,0.0,40.0,39.0,39.0,12.0,23.0,0.5665663732114682,399.3,0.9461590871713746,0.5719458507379943,0.9489591531495044,,0.5532655108855574,0.6772787535404182,0.0015754850835652,127691.0,10.0,0.5719458507379943,10.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,autoencoder,random,drop,multiclass,1,ok,,48.0,10.0,595897.0,127692.0,127691.0,0.0,0.0,0.0,40.0,39.0,39.0,20.0,31.0,0.5747971082783622,281.7,0.9455404061366892,0.5724176787534393,0.9483396647963328,,0.5541054795284067,0.6714125584738654,0.0012161639241555,127691.0,10.0,0.5724176787534393,10.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,xgboost,temporal,keep,multiclass,1,ok,,52.0,10.0,595896.0,127692.0,127692.0,0.0,0.0,0.0,40.0,38.0,38.0,107.0,107.0,0.6201903450706042,38.0,0.9098847226137894,0.5604719158986022,0.9120027500370024,,0.6472987452889538,0.6272286409192033,0.0,127692.0,10.0,0.5604719158986022,10.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,mlp,temporal,keep,multiclass,1,ok,,52.0,10.0,595896.0,127692.0,127692.0,0.0,0.0,0.0,40.0,38.0,38.0,14.0,25.0,0.5032966651747611,233.1,0.8928907057607368,0.4929682803242038,0.9026086797425404,,0.4914564030098886,0.6284631986303771,0.0012800325087621,127692.0,10.0,0.4929682803242038,10.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,transformer,temporal,keep,multiclass,1,ok,,52.0,10.0,595896.0,127692.0,127692.0,0.0,0.0,0.0,40.0,38.0,38.0,7.0,18.0,0.4950833136344655,313.9,0.8893900949158914,0.4813717330160454,0.9004102517666892,,0.495136794980971,0.6069497738614272,0.00206227459745,127692.0,10.0,0.4813717330160454,10.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,autoencoder,temporal,keep,multiclass,1,ok,,52.0,10.0,595896.0,127692.0,127692.0,0.0,0.0,0.0,40.0,38.0,38.0,28.0,39.0,0.5184514784627796,370.2,0.8958039657926886,0.5122465077045976,0.9054658727086468,,0.5054968205652854,0.64560585781242,0.0012597145324325,127692.0,10.0,0.5122465077045976,10.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,xgboost,temporal,drop,multiclass,1,ok,,48.0,10.0,595896.0,127692.0,127692.0,0.0,0.0,0.0,40.0,38.0,38.0,89.0,89.0,0.6364124622828748,31.1,0.923346803245309,0.586788734957513,0.9243203990738138,,0.6136811843580355,0.6922735134745194,0.0001117488698125,127692.0,10.0,0.586788734957513,10.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,mlp,temporal,drop,multiclass,1,ok,,48.0,10.0,595896.0,127692.0,127692.0,0.0,0.0,0.0,40.0,38.0,38.0,20.0,31.0,0.5033202296656394,304.0,0.8903690129373806,0.4896508097005914,0.9017057551158184,,0.4902440307972115,0.6267141626889852,0.0013105094732564,127692.0,10.0,0.4896508097005914,10.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,transformer,temporal,drop,multiclass,1,ok,,48.0,10.0,595896.0,127692.0,127692.0,0.0,0.0,0.0,40.0,38.0,38.0,23.0,34.0,0.5177996248243355,577.0,0.8952009522914514,0.509847303094913,0.9062294222402328,,0.5067751288390754,0.6411408292113115,0.0011886016152791,127692.0,10.0,0.509847303094913,10.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,autoencoder,temporal,drop,multiclass,1,ok,,48.0,10.0,595896.0,127692.0,127692.0,0.0,0.0,0.0,40.0,38.0,38.0,13.0,24.0,0.5066663379425506,202.4,0.8864768348839395,0.4888909555548807,0.8976072675073886,,0.4923121057052326,0.6135337487319166,0.0015340072128815,127692.0,10.0,0.4888909555548807,10.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,xgboost,disjoint_ip,keep,multiclass,1,skipped,"no entity-disjoint partition over 40 entities gives every split >= 3 entities, >= 5% of rows and >= 2 classes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,mlp,disjoint_ip,keep,multiclass,1,skipped,"no entity-disjoint partition over 40 entities gives every split >= 3 entities, >= 5% of rows and >= 2 classes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,transformer,disjoint_ip,keep,multiclass,1,skipped,"no entity-disjoint partition over 40 entities gives every split >= 3 entities, >= 5% of rows and >= 2 classes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,autoencoder,disjoint_ip,keep,multiclass,1,skipped,"no entity-disjoint partition over 40 entities gives every split >= 3 entities, >= 5% of rows and >= 2 classes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,xgboost,disjoint_ip,drop,multiclass,1,skipped,"no entity-disjoint partition over 40 entities gives every split >= 3 entities, >= 5% of rows and >= 2 classes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,mlp,disjoint_ip,drop,multiclass,1,skipped,"no entity-disjoint partition over 40 entities gives every split >= 3 entities, >= 5% of rows and >= 2 classes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,transformer,disjoint_ip,drop,multiclass,1,skipped,"no entity-disjoint partition over 40 entities gives every split >= 3 entities, >= 5% of rows and >= 2 classes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-UNSW-NB15-v3,autoencoder,disjoint_ip,drop,multiclass,1,skipped,"no entity-disjoint partition over 40 entities gives every split >= 3 entities, >= 5% of rows and >= 2 classes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,xgboost,random,keep,multiclass,2,ok,,43.0,5.0,674497.0,144536.0,144534.0,0.0,0.0,0.0,19.0,13.0,14.0,599.0,599.0,0.9972389027333938,61.6,0.997135622068164,0.9961513695270212,0.9971363649142976,,0.99594960429303,0.9963570079081888,0.0003949642063687,144534.0,5.0,0.9961513695270212,5.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,mlp,random,keep,multiclass,2,ok,,43.0,5.0,674497.0,144536.0,144534.0,0.0,0.0,0.0,19.0,13.0,14.0,33.0,44.0,0.9531635173246104,410.0,0.9827583821107836,0.9505813072287392,0.9828216489954926,,0.9276606142119336,0.9825662753997972,0.0007899284127375,144534.0,5.0,0.9505813072287392,5.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,transformer,random,keep,multiclass,2,ok,,43.0,5.0,674497.0,144536.0,144534.0,0.0,0.0,0.0,19.0,13.0,14.0,32.0,43.0,0.9547752584147228,837.0,0.983083565112707,0.9514890048728258,0.9831290346152112,,0.9303209059504208,0.9813287380906814,0.0007405578869414,144534.0,5.0,0.9514890048728258,5.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,autoencoder,random,keep,multiclass,2,ok,,43.0,5.0,674497.0,144536.0,144534.0,0.0,0.0,0.0,19.0,13.0,14.0,20.0,31.0,0.9529793429843167,320.5,0.9826269251525592,0.951896875389006,0.982678303561061,,0.9300900909801584,0.9820067165043742,0.0016785978770673,144534.0,5.0,0.951896875389006,5.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,xgboost,random,drop,multiclass,2,ok,,39.0,5.0,674497.0,144536.0,144534.0,0.0,0.0,0.0,19.0,13.0,14.0,599.0,599.0,0.964438078484475,63.4,0.9845780231640998,0.9571505924175326,0.9846199574374116,,0.9486833822487334,0.9661868406745994,0.0009874105159219,144534.0,5.0,0.9571505924175326,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,mlp,random,drop,multiclass,2,ok,,39.0,5.0,674497.0,144536.0,144534.0,0.0,0.0,0.0,19.0,13.0,14.0,18.0,29.0,0.926873661780912,310.4,0.9775831292291088,0.9254783352150084,0.9777817092965434,,0.894971546736738,0.9759631394493572,0.0040977536410762,144534.0,5.0,0.9254783352150084,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,transformer,random,drop,multiclass,2,ok,,39.0,5.0,674497.0,144536.0,144534.0,0.0,0.0,0.0,19.0,13.0,14.0,21.0,32.0,0.9309069949727876,593.0,0.9771818395671606,0.927755830440712,0.9773579216366374,,0.8981421312392965,0.9747198071076296,0.0043939767958528,144534.0,5.0,0.927755830440712,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,autoencoder,random,drop,multiclass,2,ok,,39.0,5.0,674497.0,144536.0,144534.0,0.0,0.0,0.0,19.0,13.0,14.0,46.0,57.0,0.9356842958275212,586.8,0.97832343946753,0.9329407241667704,0.9784625455036998,,0.9044577025781638,0.9766695439469631,0.0014317452480868,144534.0,5.0,0.9329407241667704,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,xgboost,temporal,keep,multiclass,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,mlp,temporal,keep,multiclass,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,transformer,temporal,keep,multiclass,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,autoencoder,temporal,keep,multiclass,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,xgboost,temporal,drop,multiclass,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,mlp,temporal,drop,multiclass,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,transformer,temporal,drop,multiclass,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,autoencoder,temporal,drop,multiclass,2,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,xgboost,disjoint_ip,keep,multiclass,2,ok,,43.0,5.0,512013.0,224753.0,226801.0,0.0,0.0,0.0,14.0,3.0,3.0,52.0,52.0,0.7566544448178582,13.2,0.9849207014078422,0.8556298467706032,0.9847340022192812,,0.8800285281850092,0.8411995712068505,0.0575213371266002,226801.0,5.0,0.8556298467706032,5.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,mlp,disjoint_ip,keep,multiclass,2,ok,,43.0,5.0,512013.0,224753.0,226801.0,0.0,0.0,0.0,14.0,3.0,3.0,4.0,15.0,0.7356956359610555,122.5,0.9391845714965984,0.7657529548338523,0.9523191866605364,,0.7867549730622894,0.8528389391373932,0.1905672119487909,226801.0,5.0,0.7657529548338523,5.0,identity_features_keep,,,False,True,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,transformer,disjoint_ip,keep,multiclass,2,ok,,43.0,5.0,512013.0,224753.0,226801.0,0.0,0.0,0.0,14.0,3.0,3.0,5.0,16.0,0.6811156289511395,244.8,0.8920639679719226,0.6974724743074228,0.920032902839454,,0.7467960565388869,0.7541929800945804,0.1067745376955903,226801.0,5.0,0.6974724743074228,5.0,identity_features_keep,,,False,True,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,autoencoder,disjoint_ip,keep,multiclass,2,ok,,43.0,5.0,512013.0,224753.0,226801.0,0.0,0.0,0.0,14.0,3.0,3.0,5.0,16.0,0.7441153512892061,135.8,0.960904052451268,0.7775765403578039,0.961083326788426,,0.7937529831349444,0.7862812773590491,0.2716927453769559,226801.0,5.0,0.7775765403578039,5.0,identity_features_keep,,,False,True,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,xgboost,disjoint_ip,drop,multiclass,2,ok,,39.0,5.0,512013.0,224753.0,226801.0,0.0,0.0,0.0,14.0,3.0,3.0,50.0,50.0,0.7504989819177504,10.6,0.9731350390871292,0.8269757292152216,0.973630892874676,,0.8223930331744123,0.8360707817180515,0.1240665007112375,226801.0,5.0,0.8269757292152216,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,mlp,disjoint_ip,drop,multiclass,2,ok,,39.0,5.0,512013.0,224753.0,226801.0,0.0,0.0,0.0,14.0,3.0,3.0,7.0,18.0,0.7401407379014969,143.4,0.9498944008183384,0.7632055870805761,0.9498346799233024,,0.7793571323382397,0.8045825278784694,0.3528627311522048,226801.0,5.0,0.7632055870805761,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,transformer,disjoint_ip,drop,multiclass,2,ok,,39.0,5.0,512013.0,224753.0,226801.0,0.0,0.0,0.0,14.0,3.0,3.0,21.0,32.0,0.7756339765428231,440.3,0.9772046860463578,0.8377464318386408,0.9777070327765236,,0.8270135653415803,0.8586678087511185,0.0646781650071123,226801.0,5.0,0.8377464318386408,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v2,autoencoder,disjoint_ip,drop,multiclass,2,ok,,39.0,5.0,512013.0,224753.0,226801.0,0.0,0.0,0.0,14.0,3.0,3.0,11.0,22.0,0.7639840437900862,166.8,0.9614507872540244,0.862874691037322,0.9607967662232724,,0.854992515203144,0.9101620408345624,0.2444879089615931,226801.0,5.0,0.862874691037322,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,xgboost,random,keep,multiclass,2,ok,,52.0,5.0,700001.0,150000.0,149999.0,0.0,0.0,0.0,19.0,15.0,15.0,279.0,279.0,0.9919735117143944,33.7,0.9974733164887766,0.9927887780972574,0.9974858025836416,,0.9909504202971808,0.994763052307618,0.0082914231344297,149999.0,5.0,0.9927887780972574,5.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,mlp,random,keep,multiclass,2,ok,,52.0,5.0,700001.0,150000.0,149999.0,0.0,0.0,0.0,19.0,15.0,15.0,32.0,43.0,0.9691720829754644,438.6,0.9875932506216708,0.9682303506964234,0.9878820385124352,,0.9612170845324002,0.979595931850466,0.0063884735625934,149999.0,5.0,0.9682303506964234,5.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,transformer,random,keep,multiclass,2,ok,,52.0,5.0,700001.0,150000.0,149999.0,0.0,0.0,0.0,19.0,15.0,15.0,57.0,68.0,0.9742148628060048,1386.0,0.990606604044027,0.9724664784406288,0.9908122223212222,,0.9662834436430054,0.9817107392153152,0.0059806986543428,149999.0,5.0,0.9724664784406288,5.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,autoencoder,random,keep,multiclass,2,ok,,52.0,5.0,700001.0,150000.0,149999.0,0.0,0.0,0.0,19.0,15.0,15.0,39.0,50.0,0.9697591824870868,532.3,0.9880732538216922,0.9692415724083168,0.988344350251554,,0.9623049697100736,0.979948884721636,0.0106021476145167,149999.0,5.0,0.9692415724083168,5.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,xgboost,random,drop,multiclass,2,ok,,48.0,5.0,700001.0,150000.0,149999.0,0.0,0.0,0.0,19.0,15.0,15.0,234.0,234.0,0.9790013142827496,38.4,0.99279995199968,0.9794951323713368,0.99291325840162,,0.974112023594685,0.986364435676881,0.01264102215577,149999.0,5.0,0.9794951323713368,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,mlp,random,drop,multiclass,2,ok,,48.0,5.0,700001.0,150000.0,149999.0,0.0,0.0,0.0,19.0,15.0,15.0,16.0,27.0,0.957846480251394,310.7,0.983259888399256,0.9560445998351318,0.9837480769648876,,0.9472694975266144,0.972247453710158,0.0095147478591817,149999.0,5.0,0.9560445998351318,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,transformer,random,drop,multiclass,2,ok,,48.0,5.0,700001.0,150000.0,149999.0,0.0,0.0,0.0,19.0,15.0,15.0,9.0,20.0,0.9587100090536196,429.1,0.9851332342215616,0.9583106666288324,0.9855184865018616,,0.9508309893354976,0.970204599660582,0.0400978659779801,149999.0,5.0,0.9583106666288324,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,autoencoder,random,drop,multiclass,2,ok,,48.0,5.0,700001.0,150000.0,149999.0,0.0,0.0,0.0,19.0,15.0,15.0,22.0,33.0,0.9595760214927648,343.8,0.9840065600437335,0.9594404143792822,0.9843052278703174,,0.9525763508316404,0.96911579188607,0.0545059127361696,149999.0,5.0,0.9594404143792822,5.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,xgboost,temporal,keep,multiclass,2,ok,,52.0,5.0,700000.0,150000.0,150000.0,1.0,3.0,2.0,17.0,13.0,14.0,159.0,159.0,0.4,18.8,0.9887,0.3804658191500112,0.9837324473943206,,0.3663153479131086,0.3968961803310485,0.014480408858603,150000.0,3.0,0.951164547875028,2.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,mlp,temporal,keep,multiclass,2,ok,,52.0,5.0,700000.0,150000.0,150000.0,1.0,3.0,2.0,17.0,13.0,14.0,33.0,44.0,0.3612328027206316,442.7,0.0062466666666666,0.1565580618212197,0.0061266388192703,,0.1536065573770491,0.1596252129471891,0.2018739352640545,150000.0,3.0,0.3913951545530493,2.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,transformer,temporal,keep,multiclass,2,ok,,52.0,5.0,700000.0,150000.0,150000.0,1.0,3.0,2.0,17.0,13.0,14.0,17.0,28.0,0.3284632193661189,563.0,0.0078666666666666,0.1738464670998306,0.0068987946490252,,0.3699741900689549,0.1997999363866675,0.0017035775127768,150000.0,3.0,0.4339608597548191,2.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,autoencoder,temporal,keep,multiclass,2,ok,,52.0,5.0,700000.0,150000.0,150000.0,1.0,3.0,2.0,17.0,13.0,14.0,4.0,15.0,0.3505654496037448,148.2,0.0073,0.1788339161239246,0.0070114905249985,,0.1720491286508501,0.1863727376618195,0.0681431005110732,150000.0,3.0,0.4470847903098116,2.0,identity_features_keep,,,False,True,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,xgboost,temporal,drop,multiclass,2,ok,,48.0,5.0,700000.0,150000.0,150000.0,1.0,3.0,2.0,17.0,13.0,14.0,147.0,147.0,0.3993335421345826,21.6,0.9886933333333332,0.3614642821386379,0.9840047531863938,,0.3362108951261357,0.3974018225287448,0.0119250425894378,150000.0,3.0,0.9036607053465948,2.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,mlp,temporal,drop,multiclass,2,ok,,48.0,5.0,700000.0,150000.0,150000.0,1.0,3.0,2.0,17.0,13.0,14.0,13.0,24.0,0.3808369543712583,248.3,0.0054733333333333,0.1447689553036686,0.0056914346173992,,0.1506412733115334,0.1395257138244909,0.3023850085178876,150000.0,3.0,0.3619223882591716,2.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,transformer,temporal,drop,multiclass,2,ok,,48.0,5.0,700000.0,150000.0,150000.0,1.0,3.0,2.0,17.0,13.0,14.0,14.0,25.0,0.3835491131197487,529.9,0.00776,0.1685341146126667,0.0066614320750964,,0.2378970427163198,0.1974514225510057,0.0127768313458262,150000.0,3.0,0.4213352865316667,2.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,autoencoder,temporal,drop,multiclass,2,ok,,48.0,5.0,700000.0,150000.0,150000.0,1.0,3.0,2.0,17.0,13.0,14.0,15.0,26.0,0.3736654248299512,287.2,0.0066933333333333,0.158204581476675,0.0062041691674385,,0.1474196465367887,0.1708701822955503,0.145655877342419,150000.0,3.0,0.3955114536916876,2.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,xgboost,disjoint_ip,keep,multiclass,2,ok,,52.0,5.0,505731.0,246552.0,247717.0,0.0,0.0,1.0,14.0,3.0,3.0,100.0,100.0,0.9631102327451372,16.7,0.9909816443764456,0.7755872453952171,0.9910491871508744,,0.7732882008723234,0.7780155273016368,0.0709812108559499,247717.0,4.0,0.9694840567440214,4.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,mlp,disjoint_ip,keep,multiclass,2,ok,,52.0,5.0,505731.0,246552.0,247717.0,0.0,0.0,1.0,14.0,3.0,3.0,5.0,16.0,0.877776475479255,121.8,0.9353899813093168,0.7207960598006952,0.936037258130674,,0.718612752771526,0.7238844587499295,0.1661313634173759,247717.0,4.0,0.9009950747508688,4.0,identity_features_keep,,,False,True,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,transformer,disjoint_ip,keep,multiclass,2,ok,,52.0,5.0,505731.0,246552.0,247717.0,0.0,0.0,1.0,14.0,3.0,3.0,23.0,34.0,0.9591180681366348,514.7,0.9889066959473916,0.7699381205414688,0.9891226175098604,,0.7645785852999641,0.7777114792551597,0.03115464910872,247717.0,4.0,0.962422650676836,4.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,autoencoder,disjoint_ip,keep,multiclass,2,ok,,52.0,5.0,505731.0,246552.0,247717.0,0.0,0.0,1.0,14.0,3.0,3.0,6.0,17.0,0.8210967826696459,131.0,0.7209638418033482,0.6151064475292187,0.7023387528477723,,0.6541620424328173,0.6388896395409842,0.0969166532840854,247717.0,4.0,0.7688830594115234,4.0,identity_features_keep,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,xgboost,disjoint_ip,drop,multiclass,2,ok,,48.0,5.0,505731.0,246552.0,247717.0,0.0,0.0,1.0,14.0,3.0,3.0,81.0,81.0,0.9573948249123132,17.2,0.988636226015978,0.7704083642422503,0.9887365030913552,,0.7688130122095281,0.772684187388399,0.0766821904608961,247717.0,4.0,0.9630104553028128,4.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
entity,NF-BoT-IoT-v3,mlp,disjoint_ip,drop,multiclass,2,ok,,48.0,5.0,505731.0,246552.0,247717.0,0.0,0.0,1.0,14.0,3.0,3.0,8.0,19.0,0.9408405228337668,158.8,0.9686053036327744,0.7290160648353046,0.9693200263223708,,0.7261231843369942,0.7327317286588341,0.2066002890637546,247717.0,4.0,0.9112700810441308,4.0,identity_features_drop,,,False,False,results_v2_seeds/multiclass/results.csv
